"hanji","lomaji"
"證交所","Tsìng-kau-sóo"
"證件","tsìng-kiānn"
"證券","tsìng-kuàn"
"證明","tsìng-bîng"
"證書","tsìng-su"
"證照","tsìng-tsiàu"
"證實","tsìng-si̍t"
"證據","tsìng-kì"
"證據","tsìng-kù"
"譎","khiat"
"譏","ki"
"譚","tâm"
"譚","Thâm"
"譜","phóo"
"警","kíng"
"警力","kíng-li̍k"
"警方","kíng-hong"
"警告","kíng-kò"
"警局","kíng-kio̍k"
"警戒","kíng-kài"
"警車","kíng-tshia"
"警官","kíng-kuann"
"警長","kíng-tiúnn"
"警政","kíng-tsìng"
"警界","kíng-kài"
"警匪","kíng-huí"
"警員","kíng-uân"
"警消","kíng-siau"
"警報","kíng-pò"
"警察","kíng-tshat"
"警察局","kíng-tshat-kio̍k"
"警廣","Kíng-kóng"
"警衛","kíng-uē"
"警覺","kíng-kak"
"贈","tsīng"
"贈品","tsīng-phín"
"贈送","tsīng-sàng"
"贈與","tsīng-ú"
"贊","tsàn"
"贊","tsān"
"贊同","tsàn-tông"
"贊成","tsàn-sîng"
"贊助","tsàn-tsōo"
"贊聲","tsàn-siann"
"贌","pa̍k"
"贌田","pa̍k-tshân"
"蹬","tenn"
"蹲","tsun"
"蹺","khiau"
"蹽","liâu"
"蹽落去","liâu--lo̍h-khì"
"蹽溪仔","liâu khe-á"
"蹽溪仔","liâu khue-á"
"躂","that"
"轍","tia̍t"
"轎","kiau"
"轎","kiāu"
"轎","kiō"
"轎車","kiau-tshia"
"辭","sî"
"辭","sû"
"辭別","sî-pia̍t"
"辭典","sû-tián"
"辭頭路","sî thâu-lōo"
"辭職","sî-tsit"
"醮","tsiàu"
"醮","tsiò"
"鏃","tso̍k"
"鏘","tshiong"
"鏡","kiànn"
"鏡片","kiànn-phìnn"
"鏡台","kiànn-tâi"
"鏡框","kiànn-khing"
"鏡箱仔","kiànn-siunn-á"
"鏡頭","kiànn-thâu"
"鏢","pio"
"鏨","tsām"
"鏨仔","tsām-á"
"鏨頭","tsām-thâu"
"鏨頭短命","tsām-thâu-té-miā"
"關","kuainn"
"關","kuan"
"關","Kuan"
"關","kuinn"
"關刀","kuan-to"
"關山","Kuan-san"
"關山","Kuan-san"
"關山鎮","Kuan-san-tìn"
"關心","kuan-sim"
"關切","kuan-tshiat"
"關仔嶺","Kuan-á-niá"
"關卡","kuan-khah"
"關西鎮","Kuan-se-tìn"
"關於","kuan-î"
"關注","kuan-tsù"
"關門","kuainn-mn̂g"
"關門","kuinn-mn̂g"
"關門著閂，講話著看。","Kuainn-mn̂g tio̍h tshuànn, kóng-uē tio̍h khuànn."
"關係","kuan-hē"
"關帝爺","Kuan-tè-iâ"
"關帝廟","Kuan-tè-biō"
"關帝廟街","Kuan-tè-biō-ke"
"關連","kuan-liân"
"關渡","Kan-tāu"
"關渡宮","Kan-tāu-king"
"關稅","kuan-sè"
"關稅","kuan-suè"
"關童","kuan-tâng"
"關落陰","kuan-lo̍h-im"
"關愛","kuan-ài"
"關照","kuan-tsiàu"
"關節","kuan-tsat"
"關節炎","kuan-tsat-iām"
"關廟區","Kuan-biō-khu"
"關機","kuainn-ki"
"關機","kuinn-ki"
"關鍵","kuan-kiān"
"關聯","kuan-liân"
"關懷","kuan-huâi"
"難","lân"
"難","lān"
"難民","lān-bîn"
"難免","lân-bián"
"難忘","lân-bōng"
"難得","lân-tit"
"難題","lân-tê"
"難題","lân-tuê"
"難關","lân-kuan"
"韻","ūn"
"韻味","ūn-bī"
"韻律","ūn-lu̍t"
"願","guān"
"願望","guān-bōng"
"願意","guān-ì"
"顛","thian"
"顛","tian"
"顛倒","thian-tho̍h"
"顛倒","tian-tò"
"顛倒反","tian-tò-píng"
"顛峰","tian-hong"
"顛覆","tian-hok"
"饅","bán"
"饅","bân"
"饅頭","bán-thô"
"騙","phiàn"
"騙人","phiàn--lâng"
"騙囡仔","phiàn-gín-á"
"騙局","phiàn-kio̍k"
"騙鬼","phiàn-kuí"
"騙術","phiàn-su̍t"
"騙痟的","phiàn-siáu--ê"
"騷","so"
"鬍","hôo"
"鬍鬚","hôo-tshiu"
"鯧","tshiunn"
"鯪","lâ"
"鯪鯉","lâ-lí"
"鯮","tsang"
"鯰","liâm"
"鯰魚","liâm-hî"
"鯰魚","liâm-hû"
"鵪","ian"
"鵬","phîng"
"鵬","pîng"
"鵰","tiau"
"鵻","tsui"
"鶉","tshun"
"鶉","tun"
"麒","kî"
"麒麟","kî-lîn"
"麒麟鹿","kî-lîn-lo̍k"
"麴","khak"
"齁","honn"
"龐","pâng"
"龐","Pâng"
"龐","phiāng"
"懶","lán"
"懶","nuā"
"懶性","nuā-sìng"
"懶屍","lán-si"
"懶相","nuā siùnn "
"懶懶","lán-lán"
"羅","lô"
"羅","Lô"
"羅東","Lô-tong"
"羅東溪","Lô-tong-khe"
"羅東鎮","Lô-tong-tìn"
"羅馬字","Lô-má-jī"
"羅馬字","Lô-má-lī"
"羅經","lô-kenn"
"羅經","lô-kinn"
"羅漢內門","Lô-hàn-lāi-bûn"
"羅漢跤仔","lô-hàn-kha-á"
"襤","lâm"
"櫓","lóo"
"蘆","lôo"
"蘆竹","lôo-tik"
"蘆竹厝","Lôo-tik-tshù"
"蘆竹區","Lôo-tik-khu"
"蘆洲","Lôo-tsiu"
"蘆洲區","Lôo-tsiu-khu"
"蘆筍","lôo-sún"
"蘆黍","lôo-sé"
"蘆黍","lôo-sué"
"蘆薈","lôo-huē"
"蘆藤","lôo-tîn"
"壟","lóng"
"廬山","Lôo-san"
"麗","lê"
"麗","lē"
"簾","lî"
"簾","liâm"
"簾","nî"
"簾簷","nî-tsînn"
"簾簷跤","nî-tsînn-kha"
"類","luī"
"類似","luī-sū"
"類別","luī-pia̍t"
"類股","luī-kóo"
"類型","luī-hîng"
"離","li"
"離","lî"
"離","lī"
"離手","lī-tshiú"
"離別","lī-pia̍t"
"離奇","lî-kî"
"離婚","lī-hun"
"離鄉，無離腔。","Lī hiunn, bô lī khiunn."
"離散","lî-sàn"
"離開","lī-khui"
"離經","lī-king"
"離跤手","lī-kha-tshiú"
"離緣","lī-iân"
"離職","lî-tsit"
"離譜","lī-phóo"
"離離","lī-lī"
"離離落落","li-li-lak-lak"
"藺","Līn"
"識","sik"
"嚶","inn"
"嚷","jiáng"
"嚷","lióng"
"嚾","uang"
"孀","song"
"寶","pó"
"寶山鄉","Pó-san-hiong"
"寶斗","Pó-táu"
"寶石","pó-tsio̍h"
"寶貝","pó-puè"
"寶典","pó-tián"
"寶島","pó-tó"
"寶島","pó-tóo"
"寶座","pó-tsō"
"寶桑莊","Pó-song-tsng"
"寶惜","pó-sioh"
"寶貴","pó-kuì"
"寶劍","pó-kiàm"
"寶藏","pó-tsōng"
"懸","hiân"
"懸","kuân"
"懸山","kuân suann"
"懸低","kuân-kē"
"懸度","kuân-tōo"
"懸頂","kuân-tíng"
"懸價","kuân kè"
"懺","tshàm"
"攔","ânn"
"攔","lân"
"攔","nuâ"
"攕","tshiam"
"攕","tshiám"
"攕仔","tshiám-á"
"攕擔","tshiam-tann"
"櫳","lang"
"櫳","lông"
"櫳仔","lông-á"
"櫳仔內","lông-á-lāi"
"瀾","lân"
"瀾","nuā"
"瀾垂","nuā-sê"
"灌","kuàn"
"灌水","kuàn-tsuí"
"灌注","kuàn-tsù"
"灌風","kuàn hong"
"灌腸","kuàn tn̂g"
"灌腸","kuàn-tshiâng"
"犧","hi"
"犧牲","hi-sing"
"獻","hiàn"
"獻身","hiàn-sin"
"獻計","hiàn kè"
"獻紙","hiàn-tsuá"
"獻敬","hiàn-kìng"
"礬","huân"
"竇","tōo"
"竇","Tōo"
"競","kīng"
"競技","kīng-ki"
"競爭","kīng-tsing"
"競爭力","kīng-tsing-li̍k"
"競標","kīng-pio"
"競選","kīng-suán"
"競賽","kīng-sài"
"籃","lâm"
"籃","nâ"
"籃仔","nâ-á"
"籃板","nâ-pán"
"籃框","nâ-khing"
"籃球","nâ-kiû"
"籃層","nâ-tsân"
"籌","tiû"
"籌備","tiû-pī"
"籌募","tiû-bōo"
"籌辦","tiû-pān"
"籍","tsi̍k"
"籍貫","tsi̍k-kuàn"
"繼","kè"
"繼承","kè-sîng"
"繼續","kè-sio̍k"
"耀","iāu"
"艦","kàm"
"艦","lām"
"艦隊","lām-tuī"
"蠐","tsê"
"蠕","jû"
"蠕","lû"
"蠕","lùn"
"蠘","tshi̍h"
"蠘仔","tshi̍h-á"
"覺","kak"
"覺悟","kak-ngōo"
"覺醒","kak-tshénn"
"覺醒","kak-tshínn"
"觸","tak"
"觸","tshik"
"觸","tshiok"
"觸犯","tshiok-huān"
"觸舌","tak-tsi̍h"
"觸喙","tak-tshuì"
"觸鈕仔","tak-liú-á"
"觸纏","tak-tînn"
"譬","phì"
"譬如","phì-jû"
"譬如","phì-lû"
"譬相","phì-siùnn"
"譬喻","phì-jū"
"譬喻","phì-lū"
"譬論","phì-lūn"
"譬論講","phì-lūn-kóng"
"譯","i̍k"
"譯者","i̍k-tsiá"
"議","gī"
"議事","gī-sū"
"議長","gī-tiúnn"
"議員","gī-uân"
"議案","gī-àn"
"議場","gī-tiûnn"
"議程","gī-tîng"
"議會","gī-huē"
"議論","gī-lūn"
"議題","gī-tê"
"議題","gī-tuê"
"譴","khián"
"譴","khiàn"
"譴責","khián-tsik"
"譴損","khiàn-sńg"
"護","hōo"
"護士","hōo-sū"
"護身符","hōo-sin-hû"
"護法","hōo-huat"
"護航","hōo-hâng"
"護理","hōo-lí"
"護照","hōo-tsiàu"
"護盤","hōo-puânn"
"護膚","hōo-hu"
"護龍","hōo-lîng"
"護欄","hōo-lân"
"譽","ū"
"贏","iânn"
"贏","îng"
"贏面","iânn-bīn"
"贏球","iânn-kiû"
"躄","phih"
"辮","pīnn"
"酆","Hong"
"釋","sik"
"釋","Sik"
"釋出","sik-tshut"
"釋放","sik-hòng"
"釋迦","sik-khia"
"釋憲","sik-hiàn"
"鐃","lâu"
"鐃","nâ"
"鐐","liâu"
"鐘","tsing"
"鐘","Tsing"
"闡","tshián"
"響","hiáng"
"響","hióng"
"響亮","hiáng-liāng"
"響應","hiáng-ìng"
"顢","bān"
"飄","phiau"
"飄揚","phiau-iông"
"飄撇","phiau-phiat"
"饋","kuī"
"饒","jiâu"
"饒","Jiâu"
"饒","liâu"
"饒","Liâu"
"饒命","jiâu-miā"
"饒命","liâu-miā"
"饒赦","jiâu-sià"
"饒赦","liâu-sià"
"饗","hiáng"
"馨","hing"
"馨","hiong"
"騰","thîng"
"魔","môo"
"魔力","môo-li̍k"
"魔法","môo-huat"
"魔鬼","môo-kuí"
"魔神仔","môo-sîn-á"
"魔術","môo-su̍t"
"鰇","jiû"
"鰇","liû"
"鰇魚","jiû-hî"
"鰇魚","liû-hû"
"鰇魚羹","jiû-hî-kenn"
"鰇魚羹","liû-hû-kinn"
"鰇魚鬚","jiû-hî-tshiu"
"鰇魚鬚","liû-hû-tshiu"
"鰓","tshi"
"鰗","hôo"
"鰗鰡","hôo-liu"
"鶖","tshiu"
"鶿","tsî"
"鹹","kiâm"
"鹹水","kiâm-tsuí"
"鹹水魚","kiâm-tsuí-hî"
"鹹水魚","kiâm-tsuí-hû"
"鹹光餅","kiâm-kong-piánn"
"鹹汫","kiâm-tsiánn"
"鹹卵","kiâm-nn̄g"
"鹹草","kiâm-tsháu"
"鹹埔","Kiâm-poo"
"鹹梅","kiâm-m̂"
"鹹梅","kiâm-muê"
"鹹淘","kiâm-tuâ"
"鹹淡","kiâm-tānn"
"鹹焗雞","kiâm-ko̍k-ke"
"鹹焗雞","kiâm-ko̍k-kue"
"鹹菜","kiâm-tshài"
"鹹菜甕","Kiâm-tshài-àng"
"鹹魚","kiâm-hî"
"鹹魚","kiâm-hû"
"鹹酥雞","kiâm-soo-ke"
"鹹酥雞","kiâm-soo-kue"
"鹹圓仔","kiâm-înn-á"
"鹹粿","kiâm-ké"
"鹹粿","kiâm-kué"
"鹹膎","kiâm-kê"
"鹹膎","kiâm-kuê"
"鹹酸苦汫","kiâm-sng-khóo-tsiánn"
"鹹酸甜","kiâm-sng-tinn"
"鹹閣澀","kiâm-koh-siap"
"鹹篤篤","kiâm-tok-tok"
"鹹澀","kiâm-siap"
"鹹糜","kiâm-bê"
"鹹糜","kiâm-muê"
"鹹鰱魚","kiâm-liân-hî"
"鹹鰱魚","kiâm-liân-hû"
"麵","biān"
"麵","mī"
"麵包","mī-pau"
"麵炙","mī-tsià"
"麵茶","mī-tê"
"麵桃","mī-thô"
"麵粉","mī-hún"
"麵猴","mī-kâu"
"麵摵仔","mī-tshi̍k-á"
"麵線","mī-suànn"
"麵線糊","mī-suànn-kôo"
"麵擔仔","mī-tànn-á"
"麵頭","mī-thâu"
"麵龜","mī-ku"
"麵麶","mī-thi"
"黨","tóng"
"黨工","tóng-kang"
"黨政","tóng-tsìng"
"黨派","tóng-phài"
"黨務","tóng-bū"
"黨員","tóng-uân"
"黨部","tóng-pōo"
"黨章","tóng-tsiong"
"黨團","tóng-thuân"
"黨旗","tóng-kî"
"黨職","tóng-tsit"
"黨籍","tóng-tsi̍k"
"齡","lîng"
"齣","tshut"
"齣頭","tshut-thâu"
"蘭","lân"
"蘭","liân"
"蘭花","lân-hue"
"蘭陽溪","Lân-iâng-khe"
"蘭嶼鄉","Lân-sū-hiong"
"爐","lôo"
"爐丹","lôo-tan"
"爐主","lôo-tsú"
"礪","lè"
"醴","lé"
"儼硬","giám-ngē"
"儼硬","giám-ngī"
"囂","hiau"
"囂俳","hiau-pai"
"屬","sio̍k"
"屬","tsiok"
"屬性","sio̍k-sìng"
"屬於","sio̍k-î"
"懼","kū"
"攜","hê"
"攝","liap"
"攝屎","liap-sái"
"攝影","liap-iánn"
"攝襇","liap-kíng"
"櫻","ing"
"櫻花","ing-hue"
"櫻桃","ing-thô"
"櫼","tsinn"
"權","khuân"
"權力","khuân-li̍k"
"權利","khuân-lī"
"權限","khuân-hān"
"權威","khuân-ui"
"權益","khuân-ik"
"權勢","khuân-sè"
"歡","huan"
"歡","huann"
"歡迎","huan-gîng"
"歡呼","huan-hoo"
"歡送","huan-sàng"
"歡喜","huann-hí"
"歡樂","huan-lo̍k"
"歡頭喜面","huann-thâu-hí-bīn"
"歡歡喜喜","huann-huann-hí-hí"
"歡歡喜喜一工，煩煩惱惱也一工。","Huann-huann-hí-hí tsi̍t kang, huân-huân-ló-ló iā tsi̍t kang."
"灇","tsâng"
"灇水","tsâng-tsuí"
"癮","giàn"
"癮","ín"
"癮仙哥","giàn-sian-ko"
"癮頭","giàn-thâu"
"礱","lâng"
"籐","tîn"
"籐條","tîn-tiâu"
"續","sio̍k"
"纏","tiân"
"纏","tînn"
"纏身","tînn-sin"
"纏跤絆手","tînn-kha-puànn-tshiú"
"纏跤纏手","tînn-kha-tînn-tshiú"
"纏綴","tînn-tè"
"纏綴","tînn-tuè"
"纏線","tînn suànn"
"臟","tsn̄g"
"臟","tsōng"
"覽","lám"
"贐","tsīn"
"贓","tsng"
"贓","tsong"
"贓物","tsong-bu̍t"
"躊","tiû"
"躊躇","tiû-tû"
"躍","io̍k"
"轟","hong"
"轟炸","hong-tsà"
"轟動","hong-tōng"
"辯","piān"
"辯士","piān-sū"
"辯解","piān-kái"
"辯論","piān-lūn"
"辯護","piān-hōo"
"辯護士","piān-hōo-sū"
"鏽","siù"
"鐳","luî"
"鐵","thiat"
"鐵","thih"
"鐵","Thih"
"鐵人","thih-lâng"
"鐵工","thih-kang"
"鐵牛仔","thih-gû-á"
"鐵甲","thih-kah"
"鐵枋","thih-pang"
"鐵枝","thih-ki"
"鐵枝路","thih-ki-lōo"
"鐵門","thih-mn̂g"
"鐵骨仔生","thih-kut-á-senn"
"鐵骨仔生","thih-kut-á-sinn"
"鐵釘","thih-ting"
"鐵釘仔","thih-ting-á"
"鐵釘夾","thih-ting-ngeh"
"鐵釘挽","thih-ting-bán"
"鐵馬","thih-bé"
"鐵掃帚","thih-sàu-tshiú"
"鐵桶","thih-tháng"
"鐵道","thih-tō"
"鐵槌","thih-thuî"
"鐵鉎","thih-sian"
"鐵路","thih-lōo"
"鐵鉼","thih-phiánn"
"鐵撬","thih-kiāu"
"鐵質","thih-tsit"
"鐵齒","thih-khí"
"鐵齒銅牙槽","thih-khí tâng-gê-tsô"
"鐵鍤","thih-tshiah"
"鐵櫃","thih-kuī"
"闢","pi̍k"
"露","lo̍k"
"露","lōo"
"露水","lōo-tsuí"
"露營","lōo-iânn"
"露螺","lōo-lê"
"霸","pà"
"霸王","pà-ông"
"霸占","pà-tsiàm"
"霸權","pà-khuân"
"霹","phik"
"霹靂","phik-li̍k"
"顧","kòo"
"顧","Kòo"
"顧人怨","kòo-lâng-uàn"
"顧三頓","kòo-sann-tǹg"
"顧門","kòo-mn̂g"
"顧客","kòo-kheh"
"顧厝","kòo-tshù"
"顧家","kòo-ke"
"顧問","kòo-būn"
"顧暝","kòo-mê"
"顧暝","kòo-mî"
"顧慮","kòo-lī"
"顧慮","kòo-lū"
"飆","phiau"
"驅","khu"
"驅動","khu-tōng"
"髓","tshé"
"髓","tshué"
"髓","tshuí"
"鬖","sàm"
"鬖毛鬼","sàm-mn̂g-kuí"
"鰡","liu"
"鰮","un"
"鰮仔魚","un-á-hî"
"鰮仔魚","un-á-hû"
"鰱","liân"
"鰱魚","liân-hî"
"鰱魚","liân-hû"
"鶯","ing"
"鶯歌","Ing-ko"
"鶯歌石","Ing-ko-tsio̍h"
"鶯歌區","Ing-ko-khu"
"麝","siā"
"麝香","siā-hiunn"
"黯","ám"
"齧","khè"
"齧","khuè"
"癩","thái"
"癩𰣻","thái-ko"
"癩𰣻鬼","thái-ko-kuí"
"癩𰣻病","thái-ko-pēnn"
"癩𰣻病","thái-ko-pīnn"
"癩𰣻蛾仔","thái-ko-ia̍h-á"
"癩𰣻爛癆","thái-ko-nuā-lô"
"欄","lân"
"欄","nuâ"
"欄位","nuâ-uī"
"欄杆","lân-kan"
"爛","lān"
"爛","nuā"
"爛塗","nuā-thôo"
"爛塗袂糊得壁。","Nuā-thôo bē kôo tit piah."
"爛塗糜","nuā-thôo-bê"
"爛塗糜","nuā-thôo-muê"
"爛糊糊","nuā-kôo-kôo"
"爛癬","nuā-sián"
"爛𤶃仔","nuā-thiāu-á"
"臘","la̍h"
"臘","lia̍p"
"臘肉","la̍h-bah"
"蠟","la̍h"
"蠟","la̍p"
"蠟條","la̍h-tiâu"
"蠟紙","la̍h-tsuá"
"蠟筆","la̍h-pit"
"蠟燭","la̍h-tsik"
"䲅","kui"
"囉","lo"
"囉","lô"
"囉","lō"
"囉","looh"
"囉嗦","lo-so"
"囊","long"
"囊","lông"
"彎","uan"
"彎曲","uan-khiau"
"彎來斡去","uan-lâi-uat-khì"
"彎彎斡斡","uan-uan-uat-uat"
"懿","ì"
"攢","tshuân"
"攤","than"
"攤","thuann"
"攤販","thuann-huàn"
"欉","tsâng"
"灑","sá"
"灘","than"
"灘","thuann"
"瓤","jiông"
"瓤","liông"
"瓤","nn̂g"
"疊","tha̍h"
"疊","thia̍p"
"疊貨","thia̍p-huè"
"癬","sián"
"竊","tshiap"
"竊","tshiat"
"竊盜","tshiap-tō"
"籗","khah"
"籗仔","khah-á"
"糴","tia̍h"
"糴","ti̍k"
"糴米","tia̍h-bí"
"聽","thiann"
"聽","thing"
"聽","thìng"
"聽力","thiann-li̍k"
"聽友","thiann-iú"
"聽好","thìng-hó"
"聽見","thiann--kìnn"
"聽某喙，大富貴。","Thiann bóo tshuì, tuā hù-kuì."
"聽香","thiann-hiunn"
"聽候","thìng-hāu"
"聽眾","thiann-tsiòng"
"聽著","thiann-tio̍h"
"聽喙","thiann-tshuì"
"聽筒","thiann-tâng"
"聽話","thiann-uē"
"聽說","thiann-seh"
"聽說","thiann-sueh"
"聽講","thiann-kóng"
"襲","si̍p"
"贖","sio̍k"
"贖回","sio̍k-hê"
"贖回","sio̍k-huê"
"贖身","sio̍k-sin"
"鑄","tsù"
"鑑","kàm"
"鑑定","kàm-tīng"
"鑑賞","kàm-sióng"
"顫","tsùn"
"驍","hiau"
"驕","kiau"
"驕傲","kiau-ngōo"
"驚","kenn"
"驚","kiann"
"驚","king"
"驚人","kiann--lâng"
"驚人","kiann-lâng"
"驚生份","kiann-senn-hūn"
"驚生份","kiann-sinn-hūn"
"驚死","kiann--sí"
"驚死","kiann-sí"
"驚死人","kiann-sí-lâng"
"驚見笑","kiann-kiàn-siàu"
"驚某","kiann bóo"
"驚某大丈夫，拍某豬狗牛。","Kiann bóo tāi-tiōng-hu, phah bóo ti káu gû."
"驚喜","kiann-hí"
"驚惶","kiann-hiânn"
"驚蟄","kenn-ti̍t"
"驚驚袂著等。","Kiann-kiann bē tio̍h-tíng."
"體","thái"
"體","thé"
"體力","thé-la̍t"
"體內","thé-lāi"
"體系","thé-hē"
"體制","thé-tsè"
"體委會","Thé-uí-huē"
"體育","thé-io̍k"
"體育大學","Thé-io̍k Tāi-ha̍k"
"體型","thé-hîng"
"體重","thé-tāng"
"體面","thé-bīn"
"體悟","thé-ngōo"
"體格","thé-keh"
"體能","thé-lîng"
"體統","thé-thóng"
"體貼","thé-thiap"
"體會","thé-huē"
"體溫","thé-un"
"體質","thé-tsit"
"體諒","thé-liōng"
"體操","thé-tshau"
"體積","thé-tsik"
"體檢","thé-kiám"
"體驗","thé-giām"
"鬚","su"
"鬚","tshiu"
"鰻","muâ"
"鰻仔栽","muâ-á-tsai"
"鰾","piō"
"鱈","suat"
"鱈魚","suat-hî"
"鱈魚","suat-hû"
"鱉","piat"
"鱉","pih"
"鷓","tsià"
"鷓鴣菜","tsià-koo-tshài"
"鷗","oo"
"麶","thi"
"黐","thi"
"齪","tsak"
"齪嘈","tsak-tsō"
"龔","Kíng"
"龕","kham"
"邏","lô"
"邏輯","lô-tsi̍p"
"籠","lam"
"籠","lang"
"籠","láng"
"籠","lâng"
"籠","lāng"
"籠","lóng"
"籠","lông"
"籠仔","láng-á"
"籠床","lâng-sn̂g"
"籠面","láng-bīn"
"聾","lâng"
"聾","lông"
"讀","tāu"
"讀","tha̍k"
"讀","tho̍k"
"讀","tōo"
"讀冊","tha̍k-tsheh"
"讀冊，讀佇尻脊骿。","Tha̍k-tsheh, tha̍k tī kha-tsiah-phiann."
"讀冊人","tha̍k-tsheh-lâng"
"讀死冊","tha̍k-sí-tsheh"
"讀物","tho̍k-bu̍t"
"讀者","tho̍k-tsiá"
"讀書","tha̍k-tsu"
"鶴","ho̍h"
"鶴","ho̍k"
"攪","kiáu"
"攪吵","kiáu-tshá"
"攪絞","kiáu-ká"
"攪擾","kiáu-jiáu"
"攪擾","kiáu-liáu"
"癰","ing"
"癰仔","ing-á"
"籤","tshiam"
"籤筒","tshiam-tâng"
"籤詩","tshiam-si"
"纓","enn"
"纓","iann"
"纓","ing"
"纓","inn"
"纓纏","inn-tînn"
"纖","siam"
"罐","kuàn"
"罐仔","kuàn-á"
"罐裝","kuàn-tsng"
"罐頭","kuàn-thâu"
"罐頭開仔","kuàn-thâu-khui-á"
"臢","tsa"
"變","piàn"
"變","pìnn"
"變工藝","pìnn-kang-gē"
"變化","piàn-huà"
"變心","piàn-sim"
"變成","piàn-sîng"
"變色","piàn-sik"
"變形","piàn-hîng"
"變步","piàn-pōo"
"變更","piàn-king"
"變弄","pìnn-lāng"
"變卦","piàn-kuà"
"變空","pìnn-khang"
"變相","piàn-siòng"
"變面","pìnn-bīn"
"變革","piàn-kik"
"變鬼","pìnn-kuí"
"變鬼變怪","pìnn-kuí-pìnn-kuài"
"變通","piàn-thong"
"變速","piàn-sok"
"變做","piàn-tsò"
"變做","piàn-tsuè"
"變動","piàn-tōng"
"變啥魍","pìnn-siánn-báng"
"變換","piàn-uānn"
"變款","piàn-khuán"
"變無空","piàn-bô-khang"
"變無空","pìnn-bô-khang"
"變無路","piàn-bô-lōo"
"變無路","pìnn-bô-lōo"
"變無魍","pìnn-bô-báng"
"變猴弄","pìnn-kâu-lāng"
"變異","piàn-ī"
"變態","piàn-thài"
"變質","piàn-tsit"
"變遷","piàn-tshian"
"變數","piàn-sòo"
"變撚","piàn-lián"
"變魍","pìnn-báng"
"變竅","piàn-khiàu"
"躘","liòng"
"躘被","liòng phē"
"躘被","liòng phuē"
"鑠","siak"
"鑢","lē"
"鑢","lù"
"鑢","luē"
"鑢仔","lù-á"
"鑢卡","lù-khah"
"顯","hián"
"顯","hiánn"
"顯出","hián-tshut"
"顯目","hiánn-ba̍k"
"顯示","hián-sī"
"顯現","hián-hiān"
"顯著","hián-tù"
"顯微鏡","hián-bî-kiànn"
"顯聖","hián-sìng"
"顯頭","hiánn-thâu"
"顯露","hián-lōo"
"驗","giām"
"驗收","giām-siu"
"驗血","giām-hueh"
"驗血","giām-huih"
"驗屍","giām-si"
"驗傷","giām siong"
"驗證","giām-tsìng"
"驛","ia̍h"
"驛","i̍k"
"鱔","siān"
"鱔魚","siān-hî"
"鱔魚","siān-hû"
"鱖","kè"
"鱖","kuè"
"鱖魚","kè-hû"
"鱖魚","kuè-hî"
"鱙","jiâu"
"鱙","liâu"
"鱙仔魚","jiâu-á-hî"
"鱙仔魚","liâu-á-hû"
"鷥","si"
"戀","luân"
"戀","luān"
"戀情","luân-tsîng"
"戀愛","luân-ài"
"鱗","lân"
"鱗","lîn"
"麟","lîn"
"麟光","Lîn-kong"
"麟洛","Lîn-lo̍k"
"麟洛鄉","Lîn-lo̍k-hiong"
"囑","tsiok"
"壩","pà"
"壩","pè"
"攬","lám"
"籬","lî"
"籬仔內","Lî-á-lāi"
"籬笆","lî-pa"
"蠶","thâm"
"蠶","tshâm"
"蠶","tshân"
"蠶豆","tshân-tāu"
"襻","phàn"
"觀","kuan"
"觀","kuàn"
"觀光","kuan-kong"
"觀念","kuan-liām"
"觀前顧後","kuan-tsîng-kòo-āu"
"觀看","kuan-khuànn"
"觀音","Kuan-im"
"觀音山","Kuan-im-suann"
"觀音寺","Kuan-im-sī"
"觀音竹","kuan-im-tik"
"觀音區","Kuan-im-khu"
"觀望","kuan-bōng"
"觀眾","kuan-tsiòng"
"觀測","kuan-tshik"
"觀想","kuan-sióng"
"觀感","kuan-kám"
"觀照","kuan-tsiàu"
"觀察","kuan-tshat"
"觀摩","kuan-môo"
"觀賞","kuan-sióng"
"觀點","kuan-tiám"
"讓","jiōng"
"讓","liōng"
"讓","niū"
"讓手","niū-tshiú"
"讓位","niū-uī"
"讓步","niū-pōo"
"讓渡","jiōng-tōo"
"讓渡","liōng-tōo"
"讖","tshàm"
"釀","jiōng"
"釀","liōng"
"鑫","him"
"靂","li̍k"
"韆","tshian"
"韆鞦","tshian-tshiu"
"鬢","pìn"
"鬢角","pìn-kak"
"鬢跤","pìn-kha"
"鬢繐","pìn-sui"
"鬢邊","pìn-pinn"
"鱟","hāu"
"鱟桸","hāu-hia"
"鱟𣁳仔","hāu-khat-á"
"鷹","ing"
"鷹仔目","ing-á-ba̍k"
"鷹架","ing-kè"
"鷺","lōo"
"鷺洲","Lōo-tsiu"
"鹼","kiám"
"鹼","kinn"
"鹼仔粿","kinn-á-ké"
"鹼仔粿","kinn-á-kué"
"鹼性","kinn-sìng"
"鹼粽","kinn-tsàng"
"鹽","iâm"
"鹽水","iâm-tsuí"
"鹽水區","Kiâm-tsuí-khu"
"鹽水溪","Kiâm-tsuí-khe"
"鹽份","iâm-hūn"
"鹽花仔","iâm-hue-á"
"鹽埔鄉","Iâm-poo-hiong"
"鹽埕","iâm-tiânn"
"鹽埕埔","Iâm-tiânn-poo"
"鹽埕埔","Iâm-tiânn-poo"
"鹽埕區","Iâm-tiânn-khu"
"鹽桑仔","iâm-sng-á"
"鹽酸","iâm-sng"
"鹽酸仔","iâm-sng-á"
